Año;Departamento;Divi_dpto;Municipio;Divi_muni;IRCA Promedio 2019;Categoría
2015;Magdalena;47;Chivolo;47170;61.87;Alto
2015;Magdalena;47;Ciénaga;47189;3.16;Bajo
2015;Magdalena;47;Concordia;47205;45.74;Medio
2015;Magdalena;47;El Banco;47245;2.97;Bajo
2015;Magdalena;47;El Piñon;47258;14.42;Bajo
2015;Magdalena;47;El Retén;47268;45.08;Medio
2015;Magdalena;47;Fundación;47288;23.99;Medio
2015;Magdalena;47;Guamal;47318;26.16;Medio
2015;Magdalena;47;Nueva Granada;47460;41.46;Medio
2015;Magdalena;47;Pedraza;47541;32.7;Medio
2015;Magdalena;47;Pijiño del Carmen;47545;36.1;Medio
2015;Magdalena;47;Pivijay;47551;26.22;Medio
2015;Magdalena;47;Plato;47555;18.44;Bajo
2015;Magdalena;47;Puebloviejo;47570;37.6;Medio
2015;Magdalena;47;Remolino;47605;54.01;Alto
2015;Magdalena;47;Sabanas de San Angel;47660;2.82;Bajo
2015;Magdalena;47;Salamina;47675;20.05;Medio
2015;Magdalena;47;San Sebastián de Buenavista;47692;24.62;Medio
2015;Magdalena;47;San Zenón;47703;68.52;Alto
2015;Magdalena;47;Santa Ana;47707;59.87;Alto
2015;Magdalena;47;Santa Bárbara de Pinto;47720;76.42;Alto
2015;Magdalena;47;Sitionuevo;47745;94.61;Alto
2015;Magdalena;47;Tenerife;47798;63.14;Alto
2015;Magdalena;47;Zapayán;47960;88.84;Alto
2015;Magdalena;47;Zona Bananera;47980;63.36;Alto
2015;Meta;50;Villavicencio;50001;25.94;Medio
2015;Meta;50;Acacías;50006;14.1;Bajo
2015;Meta;50;Barranca de Upía;50110;32.9;Medio
2015;Meta;50;Cabuyaro;50124;19.94;Medio
2015;Meta;50;Castilla la Nueva;50150;30.28;Medio
2015;Meta;50;Cubarral;50223;77.03;Alto
2015;Meta;50;Cumaral;50226;21.6;Medio
2015;Meta;50;El Calvario;50245;50.86;Medio
2015;Meta;50;El Castillo;50251;84.04;Alto
2015;Meta;50;El Dorado;50270;28.75;Medio
2015;Meta;50;Fuente de Oro;50287;38.21;Medio
2015;Meta;50;Granada;50313;44.06;Medio
2015;Meta;50;Guamal;50318;25.7;Medio
2015;Meta;50;Mesetas;50330;79.83;Alto
2015;Meta;50;La Macarena;50350;22.37;Medio
2015;Meta;50;Uribe;50370;15.27;Bajo
2015;Meta;50;Lejanías;50400;70.59;Alto
2015;Meta;50;Puerto Concordia;50450;7.3;Bajo
2015;Meta;50;Puerto Gaitán;50568;22.19;Medio
2015;Meta;50;Puerto López;50573;49.81;Medio
2015;Meta;50;Puerto Lleras;50577;14.75;Bajo
2015;Meta;50;Puerto Rico;50590;6.69;Bajo
2015;Meta;50;Restrepo;50606;4.79;Bajo
2015;Meta;50;San Carlos de Guaroa;50680;20.37;Medio
2015;Meta;50;San Juan de Arama;50683;45.52;Medio
2015;Meta;50;San Juanito;50686;51.32;Medio
2015;Meta;50;San Martín;50689;17.19;Bajo
2015;Meta;50;Vistahermosa;50711;46.84;Medio
2015;Nariño;52;Pasto;52001;29.36;Medio
2015;Nariño;52;Albán;52019;49.73;Medio
2015;Nariño;52;Aldana;52022;15.01;Bajo
2015;Nariño;52;Ancuyá;52036;54.73;Alto
2015;Nariño;52;Arboleda;52051;70.97;Alto
2015;Nariño;52;Barbacoas;52079;72.38;Alto
2015;Nariño;52;Belén;52083;65.03;Alto
2015;Nariño;52;Buesaco;52110;40.04;Medio
2015;Nariño;52;Colón;52203;56.15;Alto
2015;Nariño;52;Consaca;52207;53.37;Medio
2015;Nariño;52;Contadero;52210;55.12;Alto
2015;Nariño;52;Córdoba;52215;58.96;Alto
2015;Nariño;52;Cuaspud;52224;37.2;Medio
2015;Nariño;52;Cumbal;52227;42.58;Medio
2015;Nariño;52;Cumbitara;52233;47.32;Medio
2015;Nariño;52;Chachagüí;52240;49.65;Medio
2015;Nariño;52;El Charco;52250;38.74;Medio
2015;Nariño;52;El Peñol;52254;48.28;Medio
2015;Nariño;52;El Rosario;52256;58.49;Alto
2015;Nariño;52;El Tablón de Gómez;52258;51.13;Medio
2015;Nariño;52;El Tambo;52260;53.84;Medio
2015;Nariño;52;Funes;52287;50.79;Medio
2015;Nariño;52;Guachucal;52317;44.51;Medio
2015;Nariño;52;Guaitarilla;52320;42.1;Medio
2015;Nariño;52;Gualmatán;52323;35.65;Medio
2015;Nariño;52;Iles;52352;50.4;Medio
2015;Nariño;52;Imués;52354;43.74;Medio
2015;Nariño;52;Ipiales;52356;62.42;Alto
2015;Nariño;52;La Cruz;52378;50.27;Medio
2015;Nariño;52;La Florida;52381;25.06;Medio
2015;Nariño;52;La Llanada;52385;46.43;Medio
2015;Nariño;52;La Tola;52390;28.4;Medio
2015;Nariño;52;La Unión;52399;59.95;Alto
2015;Nariño;52;Leiva;52405;62.87;Alto
2015;Nariño;52;Linares;52411;54.78;Alto
2015;Nariño;52;Los Andes;52418;61.74;Alto
2015;Nariño;52;Magüi;52427;82.14;Alto
2015;Nariño;52;Mallama;52435;52.55;Medio
2015;Nariño;52;Mosquera;52473;8.36;Bajo
2015;Nariño;52;Nariño;52480;23.38;Medio
2015;Nariño;52;Olaya Herrera;52490;83.1;Alto
2015;Nariño;52;Ospina;52506;51.49;Medio
2015;Nariño;52;Francisco Pizarro;52520;61.32;Alto
2015;Nariño;52;Policarpa;52540;67.53;Alto
2015;Nariño;52;Potosí;52560;56.93;Alto
2015;Nariño;52;Providencia;52565;63.83;Alto
2015;Nariño;52;Puerres;52573;56.15;Alto
2015;Nariño;52;Pupiales;52585;62.4;Alto
2015;Nariño;52;Ricaurte;52612;61.11;Alto
2015;Nariño;52;Roberto Payán;52621;43;Medio
2015;Nariño;52;Samaniego;52678;68.03;Alto
2015;Nariño;52;Sandoná;52683;6.44;Bajo
2015;Nariño;52;San Bernardo;52685;62.45;Alto
2015;Nariño;52;San Lorenzo;52687;60.25;Alto
2015;Nariño;52;San Pablo;52693;58.05;Alto
2015;Nariño;52;San Pedro de Cartago;52694;57.83;Alto
2015;Nariño;52;Santa Bárbara;52696;14.04;Bajo
2015;Nariño;52;Santacruz;52699;56.25;Alto
2015;Nariño;52;Sapuyes;52720;24.81;Medio
2015;Nariño;52;Taminango;52786;36.08;Medio
2015;Nariño;52;Tangua;52788;42.33;Medio
2015;Nariño;52;San Andres de Tumaco;52835;51.3;Medio
2015;Nariño;52;Túquerres;52838;53.26;Medio
2015;Nariño;52;Yacuanquer;52885;44.76;Medio
2015;Norte de Santander;54;Cúcuta;54001;1.6;Bajo
2015;Norte de Santander;54;Abrego;54003;21.83;Medio
2015;Norte de Santander;54;Arboledas;54051;19.71;Medio
2015;Norte de Santander;54;Bochalema;54099;28.1;Medio
2015;Norte de Santander;54;Bucarasica;54109;29.39;Medio
2015;Norte de Santander;54;Cácota;54125;35.16;Medio
2015;Norte de Santander;54;Cachirá;54128;28.61;Medio
2015;Norte de Santander;54;Chinácota;54172;23.42;Medio
2015;Norte de Santander;54;Chitagá;54174;34.39;Medio
2015;Norte de Santander;54;Convención;54206;35.11;Medio
2015;Norte de Santander;54;Cucutilla;54223;37.98;Medio
2015;Norte de Santander;54;Durania;54239;28.38;Medio
2015;Norte de Santander;54;El Carmen;54245;16.99;Bajo
2015;Norte de Santander;54;El Tarra;54250;30.16;Medio
2015;Norte de Santander;54;El Zulia;54261;19.08;Medio
2015;Norte de Santander;54;Gramalote;54313;19.29;Medio
2015;Norte de Santander;54;Hacarí;54344;25.95;Medio
2015;Norte de Santander;54;Herrán;54347;24.77;Medio
2015;Norte de Santander;54;Labateca;54377;36.3;Medio
2015;Norte de Santander;54;La Esperanza;54385;33.87;Medio
2015;Norte de Santander;54;La Playa;54398;33.65;Medio
2015;Norte de Santander;54;Los Patios;54405;8.28;Bajo
2015;Norte de Santander;54;Lourdes;54418;25.37;Medio
2015;Norte de Santander;54;Mutiscua;54480;18.25;Bajo
2015;Norte de Santander;54;Ocaña;54498;7.99;Bajo
2015;Norte de Santander;54;Pamplona;54518;8.21;Bajo
2015;Norte de Santander;54;Pamplonita;54520;29.91;Medio
2015;Norte de Santander;54;Puerto Santander;54553;10.92;Bajo
2015;Norte de Santander;54;Ragonvalia;54599;11;Bajo
2015;Norte de Santander;54;Salazar;54660;22.42;Medio
2015;Norte de Santander;54;San Calixto;54670;40.48;Medio
2015;Norte de Santander;54;San Cayetano;54673;29.49;Medio
2015;Norte de Santander;54;Santiago;54680;7.32;Bajo
2015;Norte de Santander;54;Sardinata;54720;28.37;Medio
2015;Norte de Santander;54;Silos;54743;25.37;Medio
2015;Norte de Santander;54;Teorama;54800;41.64;Medio
2015;Norte de Santander;54;Tibú;54810;5.13;Bajo
2015;Norte de Santander;54;Toledo;54820;32.28;Medio
2015;Norte de Santander;54;Villa Caro;54871;32.21;Medio
2015;Norte de Santander;54;Villa del Rosario;54874;7.73;Bajo
2015;Quindio;63;Armenia;63001;0.36;Bajo
2015;Quindio;63;Buenavista;63111;0.6;Bajo
2015;Quindio;63;Calarca;63130;4.37;Bajo
2015;Quindio;63;Circasia;63190;8.02;Bajo
2015;Quindio;63;Córdoba;63212;4.65;Bajo
2015;Quindio;63;Filandia;63272;4.09;Bajo
2015;Quindio;63;Génova;63302;0.83;Bajo
2015;Quindio;63;La Tebaida;63401;7.01;Bajo
2015;Quindio;63;Montenegro;63470;4.9;Bajo
2015;Quindio;63;Pijao;63548;6.33;Bajo
2015;Quindio;63;Quimbaya;63594;10.29;Bajo
2015;Quindio;63;Salento;63690;12;Bajo
2015;Risaralda;66;Pereira;66001;7.07;Bajo
2015;Risaralda;66;Apía;66045;13.72;Bajo
2015;Risaralda;66;Balboa;66075;14.52;Bajo
2015;Risaralda;66;Belén de Umbría;66088;15.19;Bajo
2015;Risaralda;66;Dosquebradas;66170;14.62;Bajo
2015;Risaralda;66;Guática;66318;14.58;Bajo
2015;Risaralda;66;La Celia;66383;11.98;Bajo
2015;Risaralda;66;La Virginia;66400;14.16;Bajo
2015;Risaralda;66;Marsella;66440;17.45;Bajo
2015;Risaralda;66;Mistrató;66456;17.84;Bajo
2015;Risaralda;66;Pueblo Rico;66572;30.51;Medio
2015;Risaralda;66;Quinchía;66594;16.42;Bajo
2015;Risaralda;66;Santa Rosa de Cabal;66682;14.19;Bajo
2015;Risaralda;66;Santuario;66687;13.46;Bajo
2015;Santander;68;Bucaramanga;68001;2.71;Bajo
2015;Santander;68;Aguada;68013;9.87;Bajo
2015;Santander;68;Albania;68020;32;Medio
2015;Santander;68;Aratoca;68051;31.93;Medio
2015;Santander;68;Barbosa;68077;30.99;Medio
2015;Santander;68;Barichara;68079;4.38;Bajo
2015;Santander;68;Barrancabermeja;68081;2.33;Bajo
2015;Santander;68;Betulia;68092;8.05;Bajo
2015;Santander;68;Bolívar;68101;4.81;Bajo
2015;Santander;68;Cabrera;68121;7.03;Bajo
2015;Santander;68;California;68132;4.4;Bajo
2015;Santander;68;Capitanejo;68147;27.08;Medio
2015;Santander;68;Carcasí;68152;8.88;Bajo
2015;Santander;68;Cepitá;68160;10.76;Bajo
2015;Santander;68;Cerrito;68162;20.78;Medio
2015;Santander;68;Charalá;68167;0;Sin información
2015;Santander;68;Charta;68169;21.58;Medio
2015;Santander;68;Chima;68176;11.66;Bajo
2015;Santander;68;Chipatá;68179;0.2;Bajo
2015;Santander;68;Cimitarra;68190;16.97;Bajo
2015;Santander;68;Concepción;68207;24.62;Medio
2015;Santander;68;Confines;68209;8.52;Bajo
2015;Santander;68;Contratación;68211;23.41;Medio
2015;Santander;68;Coromoro;68217;27.53;Medio
2015;Santander;68;Curití;68229;13.89;Bajo
2015;Santander;68;El Carmen de Chucurí;68235;0.28;Bajo
2015;Santander;68;El Guacamayo;68245;17.27;Bajo
2015;Santander;68;El Peñón;68250;18.14;Bajo
2015;Santander;68;El Playón;68255;50.4;Medio
2015;Santander;68;Encino;68264;17.51;Bajo
2015;Santander;68;Enciso;68266;17.01;Bajo
2015;Santander;68;Florián;68271;40.64;Medio
2015;Santander;68;Floridablanca;68276;1.88;Bajo
2015;Santander;68;Galán;68296;13.39;Bajo
2015;Santander;68;Gambita;68298;16.69;Bajo
2015;Santander;68;Girón;68307;1.4;Bajo
2015;Santander;68;Guaca;68318;12.98;Bajo
2015;Santander;68;Guadalupe;68320;10.35;Bajo
2015;Santander;68;Guapotá;68322;0;Sin información
2015;Santander;68;Guavatá;68324;9.52;Bajo
2015;Santander;68;Güepsa;68327;14.06;Bajo
2015;Santander;68;Hato;68344;3.54;Bajo
2015;Santander;68;Jesús María;68368;18.59;Bajo
2015;Santander;68;Jordán;68370;22.93;Medio
2015;Santander;68;La Belleza;68377;17.35;Bajo
2015;Santander;68;Landázuri;68385;0;Sin información
2015;Santander;68;La Paz;68397;25.05;Medio
2015;Santander;68;Lebríja;68406;7.56;Bajo
2015;Santander;68;Los Santos;68418;4.54;Bajo
2015;Santander;68;Macaravita;68425;18.17;Bajo
2015;Santander;68;Málaga;68432;3.98;Bajo
2015;Santander;68;Matanza;68444;3.53;Bajo
2015;Santander;68;Mogotes;68464;4.65;Bajo
2015;Santander;68;Molagavita;68468;18.84;Bajo
2015;Santander;68;Ocamonte;68498;6.82;Bajo
2015;Santander;68;Oiba;68500;0.44;Bajo
2015;Santander;68;Onzaga;68502;12.59;Bajo
2015;Santander;68;Palmar;68522;1.7;Bajo
2015;Santander;68;Palmas del Socorro;68524;8.72;Bajo
2015;Santander;68;Páramo;68533;6.88;Bajo
2015;Santander;68;Piedecuesta;68547;0.62;Bajo
2015;Santander;68;Pinchote;68549;5.19;Bajo
2015;Santander;68;Puente Nacional;68572;9.55;Bajo
2015;Santander;68;Puerto Parra;68573;44.55;Medio
2015;Santander;68;Puerto Wilches;68575;41.69;Medio
2015;Santander;68;Rionegro;68615;20.57;Medio
2015;Santander;68;Sabana de Torres;68655;8.26;Bajo
2015;Santander;68;San Andrés;68669;12.66;Bajo
2015;Santander;68;San Benito;68673;27.14;Medio
2015;Santander;68;San Gil;68679;2.69;Bajo
2015;Santander;68;San Joaquín;68682;4.95;Bajo
2015;Santander;68;San José de Miranda;68684;14.73;Bajo
2015;Santander;68;San Miguel;68686;3.3;Bajo
2015;Santander;68;San Vicente de Chucurí;68689;21.75;Medio
2015;Santander;68;Santa Bárbara;68705;14.6;Bajo
2015;Santander;68;Santa Helena del Opón;68720;65.76;Alto
2015;Santander;68;Simacota;68745;3.12;Bajo
2015;Santander;68;Socorro;68755;6.21;Bajo
2015;Santander;68;Suaita;68770;16.04;Bajo
2015;Santander;68;Sucre;68773;42.57;Medio
2015;Santander;68;Suratá;68780;23.27;Medio
2015;Santander;68;Tona;68820;16.25;Bajo
2015;Santander;68;Valle de San José;68855;14.37;Bajo
2015;Santander;68;Vélez;68861;26.71;Medio
2015;Santander;68;Vetas;68867;43.15;Medio
2015;Santander;68;Villanueva;68872;2.68;Bajo
2015;Santander;68;Zapatoca;68895;2.71;Bajo
2015;Sucre;70;Sincelejo;70001;2.28;Bajo
2015;Sucre;70;Buenavista;70110;34.85;Medio
2015;Sucre;70;Caimito;70124;16.93;Bajo
2015;Sucre;70;Coloso;70204;0;Sin información
2015;Sucre;70;Corozal;70215;0;Sin información
2015;Sucre;70;Coveñas;70221;9.25;Bajo
2015;Sucre;70;Chalán;70230;10.3;Bajo
2015;Sucre;70;El Roble;70233;26.49;Medio
2015;Sucre;70;Galeras;70235;40.57;Medio
2015;Sucre;70;Guaranda;70265;67.63;Alto
2015;Sucre;70;La Unión;70400;10.82;Bajo
2015;Sucre;70;Los Palmitos;70418;10.73;Bajo
2015;Sucre;70;Majagual;70429;14.56;Bajo
2015;Sucre;70;Morroa;70473;46.13;Medio
2015;Sucre;70;Ovejas;70508;8.59;Bajo
2015;Sucre;70;Palmito;70523;43.66;Medio
2015;Sucre;70;Sampués;70670;35.49;Medio
2015;Sucre;70;San Benito Abad;70678;0;Sin información
2015;Sucre;70;San Juan de Betulia;70702;34.87;Medio
2015;Sucre;70;San Marcos;70708;1.27;Bajo
2015;Sucre;70;San Onofre;70713;7;Bajo
2015;Sucre;70;San Pedro;70717;0;Sin información
2015;Sucre;70;San Luis de Sincé;70742;0.02;Bajo
2015;Sucre;70;Sucre;70771;16.95;Bajo
2015;Sucre;70;Santiago de Tolú;70820;22.91;Medio
2015;Sucre;70;Tolú Viejo;70823;55.83;Alto
2015;Tolima;73;Ibagué;73001;47.93;Medio
2015;Tolima;73;Anzoátegui;73043;17.09;Bajo
2015;Tolima;73;Armero;73055;0.76;Bajo
2015;Tolima;73;Casabianca;73152;0;Sin información
2015;Tolima;73;Falan;73270;10.66;Bajo
2015;Tolima;73;Fresno;73283;12.04;Bajo
2015;Tolima;73;Honda;73349;0;Sin información
2015;Tolima;73;Mariquita;73443;14.09;Bajo
2015;Tolima;73;Ortega;73504;11.2;Bajo
2015;Tolima;73;Rioblanco;73616;16.45;Bajo
2015;Tolima;73;Rovira;73624;19.28;Medio
2015;Tolima;73;Villarrica;73873;87.05;Alto
2015;Valle del Cauca;76;Cali;76001;3.72;Bajo
2015;Valle del Cauca;76;Alcalá;76020;18.03;Bajo
2015;Valle del Cauca;76;Andalucía;76036;12.73;Bajo
2015;Valle del Cauca;76;Ansermanuevo;76041;25.81;Medio
2015;Valle del Cauca;76;Argelia;76054;39.36;Medio
2015;Valle del Cauca;76;Bolívar;76100;33.12;Medio
2015;Valle del Cauca;76;Buenaventura;76109;7.72;Bajo
2015;Valle del Cauca;76;Guadalajara de Buga;76111;32.44;Medio
2015;Valle del Cauca;76;Bugalagrande;76113;19.4;Medio
2015;Valle del Cauca;76;Caicedonia;76122;12.6;Bajo
2015;Valle del Cauca;76;Calima;76126;37.06;Medio
2015;Valle del Cauca;76;Candelaria;76130;10.75;Bajo
2015;Valle del Cauca;76;Cartago;76147;7.07;Bajo
2015;Valle del Cauca;76;Dagua;76233;26.91;Medio
2015;Valle del Cauca;76;El Águila;76243;38.1;Medio
2015;Valle del Cauca;76;El Cairo;76246;43.45;Medio
2015;Valle del Cauca;76;El Cerrito;76248;6.55;Bajo
2015;Valle del Cauca;76;El Dovio;76250;38.87;Medio
2015;Valle del Cauca;76;Florida;76275;10.05;Bajo
2015;Valle del Cauca;76;Ginebra;76306;37.05;Medio
2015;Valle del Cauca;76;Guacarí;76318;16.84;Bajo
2015;Valle del Cauca;76;Jamundí;76364;7.72;Bajo
2015;Valle del Cauca;76;La Cumbre;76377;14.37;Bajo
2015;Valle del Cauca;76;La Unión;76400;11.8;Bajo
2015;Valle del Cauca;76;La Victoria;76403;15.31;Bajo
2015;Valle del Cauca;76;Obando;76497;26.67;Medio
2015;Valle del Cauca;76;Palmira;76520;30.67;Medio
2015;Valle del Cauca;76;Pradera;76563;5.57;Bajo
2015;Valle del Cauca;76;Restrepo;76606;20.76;Medio
2015;Valle del Cauca;76;Riofrío;76616;31.42;Medio
2015;Valle del Cauca;76;Roldanillo;76622;10.55;Bajo
2015;Valle del Cauca;76;San Pedro;76670;17.87;Bajo
2015;Valle del Cauca;76;Sevilla;76736;8.48;Bajo
2015;Valle del Cauca;76;Toro;76823;31.64;Medio
2015;Valle del Cauca;76;Trujillo;76828;22.12;Medio
2015;Valle del Cauca;76;Tuluá;76834;15.47;Bajo
2015;Valle del Cauca;76;Ulloa;76845;14.86;Bajo
2015;Valle del Cauca;76;Versalles;76863;47.3;Medio
2015;Valle del Cauca;76;Vijes;76869;44.37;Medio
2015;Valle del Cauca;76;Yotoco;76890;29.6;Medio
2015;Valle del Cauca;76;Yumbo;76892;17.99;Bajo
2015;Valle del Cauca;76;Zarzal;76895;2.55;Bajo
2015;Arauca;81;Arauca;81001;0.99;Bajo
2015;Arauca;81;Arauquita;81065;3.54;Bajo
2015;Arauca;81;Cravo Norte;81220;8.33;Bajo
2015;Arauca;81;Fortul;81300;1.92;Bajo
2015;Arauca;81;Puerto Rondón;81591;1.01;Bajo
2015;Arauca;81;Saravena;81736;0.44;Bajo
2015;Arauca;81;Tame;81794;1.89;Bajo
2015;Casanare;85;Yopal;85001;11.72;Bajo
2015;Casanare;85;Aguazul;85010;2.02;Bajo
2015;Casanare;85;Chameza;85015;30.46;Medio
2015;Casanare;85;Hato Corozal;85125;47.61;Medio
2015;Casanare;85;La Salina;85136;11.16;Bajo
2015;Casanare;85;Maní;85139;0;Sin información
2015;Casanare;85;Monterrey;85162;44.77;Medio
2015;Casanare;85;Nunchía;85225;11.21;Bajo
2015;Casanare;85;Orocué;85230;12.13;Bajo
2015;Casanare;85;Paz de Ariporo;85250;3.82;Bajo
2015;Casanare;85;Pore;85263;44.31;Medio
2015;Casanare;85;Recetor;85279;55.42;Alto
2015;Casanare;85;Sabanalarga;85300;46.52;Medio
2015;Casanare;85;Sácama;85315;21.07;Medio
2015;Casanare;85;San Luis de Palenque;85325;23.1;Medio
2015;Casanare;85;Támara;85400;56.25;Alto
2015;Casanare;85;Tauramena;85410;9.89;Bajo
2015;Casanare;85;Trinidad;85430;33.16;Medio
2015;Casanare;85;Villanueva;85440;30.78;Medio
2015;Putumayo;86;Mocoa;86001;65.7;Alto
2015;Putumayo;86;Colón;86219;34.02;Medio
2015;Putumayo;86;Orito;86320;78.65;Alto
2015;Putumayo;86;Puerto Asís;86568;43.89;Medio
2015;Putumayo;86;Puerto Caicedo;86569;26.76;Medio
2015;Putumayo;86;Puerto Guzmán;86571;14.52;Bajo
2015;Putumayo;86;Leguízamo;86573;9.79;Bajo
2015;Putumayo;86;Sibundoy;86749;56.06;Alto
2015;Putumayo;86;San Francisco;86755;59.18;Alto
2015;Putumayo;86;San Miguel;86757;59.4;Alto
2015;Putumayo;86;Santiago;86760;25.89;Medio
2015;Putumayo;86;Valle del Guamuez;86865;70.14;Alto
2015;Putumayo;86;Villagarzón;86885;53.36;Medio
2015;Archipiélago de San Andrés;88;San Andrés;88001;0.61;Bajo
2015;Archipiélago de San Andrés;88;Providencia;88564;51.31;Medio
2015;Guainía;94;Inírida;94001;16.33;Bajo
2015;Guainía;94;Barranco Minas;94343;29.46;Medio
2015;Vaupés;97;Mitú;97001;14.93;Bajo
2015;Vaupés;97;Caruru;97161;1.48;Bajo
2015;Vaupés;97;Taraira;97666;52.94;Medio
2015;Vichada;99;Puerto Carreño;99001;10.02;Bajo
2015;Vichada;99;La Primavera;99524;14.49;Bajo
2015;Vichada;99;Santa Rosalía;99624;9.01;Bajo
2015;Vichada;99;Cumaribo;99773;55.95;Alto
2017;Antioquia;5;Medellín;5001;0.92;Bajo
2017;Antioquia;5;Abejorral;5002;2.49;Bajo
2017;Antioquia;5;Abriaquí;5004;1.35;Bajo
2017;Antioquia;5;Alejandría;5021;1.02;Bajo
2017;Antioquia;5;Amagá;5030;1.67;Bajo
2017;Antioquia;5;Amalfi;5031;0;Sin información
2017;Antioquia;5;Andes;5034;1.89;Bajo
2017;Antioquia;5;Angelópolis;5036;2.06;Bajo
2017;Antioquia;5;Angostura;5038;0.08;Bajo
2017;Antioquia;5;Anorí;5040;0.75;Bajo
2017;Antioquia;5;Santafé de Antioquia;5042;0;Sin información
2017;Antioquia;5;Anza;5044;1.57;Bajo
2017;Antioquia;5;Apartadó;5045;0.16;Bajo
2017;Antioquia;5;Arboletes;5051;0.5;Bajo
2017;Antioquia;5;Argelia;5055;67.66;Alto
2017;Antioquia;5;Armenia;5059;0;Sin información
2017;Antioquia;5;Barbosa;5079;1.82;Bajo
2017;Antioquia;5;Belmira;5086;2.54;Bajo
2017;Antioquia;5;Bello;5088;1.02;Bajo
2017;Antioquia;5;Betania;5091;3.97;Bajo
2017;Antioquia;5;Betulia;5093;0.84;Bajo
2017;Antioquia;5;Ciudad Bolívar;5101;5.89;Bajo
2017;Antioquia;5;Briceño;5107;2.94;Bajo
2017;Antioquia;5;Buriticá;5113;0;Sin información
2017;Antioquia;5;Cáceres;5120;12.32;Bajo
2017;Antioquia;5;Caicedo;5125;0;Sin información
2017;Antioquia;5;Caldas;5129;4.8;Bajo
2017;Antioquia;5;Campamento;5134;0.73;Bajo
2017;Antioquia;5;Cañasgordas;5138;2.81;Bajo
2017;Antioquia;5;Caracolí;5142;2.26;Bajo
2017;Antioquia;5;Caramanta;5145;0.36;Bajo
2017;Antioquia;5;Carepa;5147;0.12;Bajo
2017;Antioquia;5;El Carmen de Viboral;5148;0;Sin información
2017;Antioquia;5;Carolina;5150;1.41;Bajo
2017;Antioquia;5;Caucasia;5154;0.48;Bajo
2017;Antioquia;5;Chigorodó;5172;0.06;Bajo
2017;Antioquia;5;Cisneros;5190;64.47;Alto
2017;Antioquia;5;Cocorná;5197;4.15;Bajo
2017;Antioquia;5;Concepción;5206;0;Sin información
2017;Antioquia;5;Concordia;5209;0.55;Bajo
2017;Antioquia;5;Copacabana;5212;0;Sin información
2017;Antioquia;5;Dabeiba;5234;18.35;Bajo
2017;Antioquia;5;Don Matías;5237;3.4;Bajo
2017;Antioquia;5;Ebéjico;5240;0.92;Bajo
2017;Antioquia;5;El Bagre;5250;0.88;Bajo
2017;Antioquia;5;Entrerrios;5264;6.88;Bajo
2017;Antioquia;5;Envigado;5266;0;Sin información
2017;Antioquia;5;Fredonia;5282;0.74;Bajo
2017;Antioquia;5;Frontino;5284;0.35;Bajo
2017;Antioquia;5;Giraldo;5306;0;Sin información
2017;Antioquia;5;Girardota;5308;0.05;Bajo
2017;Antioquia;5;Gómez Plata;5310;0.24;Bajo
2017;Antioquia;5;Granada;5313;0.71;Bajo
2017;Antioquia;5;Guadalupe;5315;0;Sin información
2017;Antioquia;5;Guarne;5318;0;Sin información
2017;Antioquia;5;Guatapé;5321;0;Sin información
2017;Antioquia;5;Heliconia;5347;0.1;Bajo
2017;Antioquia;5;Hispania;5353;0;Sin información
2017;Antioquia;5;Itagui;5360;0.45;Bajo
2017;Antioquia;5;Ituango;5361;20.13;Medio
2017;Antioquia;5;Jardín;5364;1.91;Bajo
2017;Antioquia;5;Jericó;5368;0;Sin información
2017;Antioquia;5;La Ceja;5376;0.03;Bajo
2017;Antioquia;5;La Estrella;5380;1.96;Bajo
2017;Antioquia;5;La Pintada;5390;13.2;Bajo
2017;Antioquia;5;La Unión;5400;1.08;Bajo
2017;Antioquia;5;Liborina;5411;0.13;Bajo
2017;Antioquia;5;Maceo;5425;1.29;Bajo
2017;Antioquia;5;Marinilla;5440;0.32;Bajo
2017;Antioquia;5;Montebello;5467;3.59;Bajo
2017;Antioquia;5;Mutatá;5480;0.04;Bajo
2017;Antioquia;5;Nariño;5483;17.07;Bajo
2017;Antioquia;5;Necoclí;5490;3.77;Bajo
2017;Antioquia;5;Nechí;5495;0.57;Bajo
2017;Antioquia;5;Olaya;5501;2.42;Bajo
2017;Antioquia;5;Peñol;5541;0.1;Bajo
2017;Antioquia;5;Peque;5543;7.69;Bajo
2017;Antioquia;5;Pueblorrico;5576;0.48;Bajo
2017;Antioquia;5;Puerto Berrío;5579;0.4;Bajo
2017;Antioquia;5;Puerto Nare;5585;0.76;Bajo
2017;Antioquia;5;Puerto Triunfo;5591;1.56;Bajo
2017;Antioquia;5;Remedios;5604;3.31;Bajo
2017;Antioquia;5;Retiro;5607;0.9;Bajo
2017;Antioquia;5;Rionegro;5615;1.25;Bajo
2017;Antioquia;5;Sabanalarga;5628;0;Sin información
2017;Antioquia;5;Sabaneta;5631;0.38;Bajo
2017;Antioquia;5;Salgar;5642;1.34;Bajo
2017;Antioquia;5;San Andrés de Cuerquía;5647;6.54;Bajo
2017;Antioquia;5;San Carlos;5649;0.585;Bajo
2017;Antioquia;5;San Francisco;5652;2.1;Bajo
2017;Antioquia;5;San Jerónimo;5656;0;Sin información
2017;Antioquia;5;San José de La Montaña;5658;1.24;Bajo
2017;Antioquia;5;San Juan de Urabá;5659;15.68;Bajo
